Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
1514	8.486	0.0000002394	269	162.6	0.1306	0.1799	0.1839	0.1425	0.1074	0.0554	8.486	7.501	7.501	9.142	8.486	32.78	11.77	482	209.2	0.8879	0.0000002394	0.0000002986	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1515	10.46	0.0000002426	271.1	164.3	0.1312	0.18	0.1846	0.1431	0.1083	0.05591	10.46	9.799	9.47	10.78	9.47	33.76	10.78	491.5	213.1	0.857	0.0000002426	0.0000003019	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1516	11.11	0.0000002467	278.1	166.2	0.1318	0.1811	0.1857	0.144	0.1087	0.05647	11.11	9.799	9.47	11.11	9.799	32.78	8.814	497.1	214.8	0.8675	0.0000002467	0.0000003045	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1517	10.46	0.0000002518	281.8	169	0.1324	0.1819	0.187	0.1453	0.1096	0.05744	10.46	10.13	9.799	11.11	9.799	34.42	11.11	499.7	216.7	0.9073	0.0000002518	0.0000003094	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1518	10.46	0.0000002555	281.5	170.6	0.133	0.1827	0.1878	0.1457	0.1103	0.05797	10.46	9.142	9.142	10.78	9.799	33.76	11.11	505.6	219.4	0.8879	0.0000002555	0.0000003113	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1519	9.47	0.0000002584	284.9	172.4	0.1337	0.184	0.1884	0.1465	0.111	0.05857	9.47	8.157	8.157	9.47	8.814	32.45	9.142	511.9	222	0.9023	0.0000002584	0.0000003138	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1520	8.486	0.000000262	289	174	0.1341	0.1848	0.1893	0.1473	0.1119	0.05899	8.486	7.501	7.829	8.814	9.142	33.43	12.1	515.5	223.3	0.9201	0.000000262	0.0000003169	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1521	11.77	0.000000265	290.2	175.8	0.1343	0.1858	0.1899	0.1481	0.112	0.05951	11.77	11.11	10.13	11.77	10.78	35.73	10.78	519.1	225.6	0.9037	0.000000265	0.0000003203	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1522	9.799	0.0000002686	292.9	177.6	0.1348	0.1863	0.1905	0.1487	0.1126	0.06015	9.799	8.486	8.814	10.46	9.142	34.09	11.11	523.3	227.6	0.8958	0.0000002686	0.000000321	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1523	10.13	0.0000002712	295.6	179.1	0.1353	0.1872	0.1914	0.1494	0.1132	0.06097	10.13	9.142	8.814	10.46	9.142	33.43	10.78	527.3	228.2	0.9204	0.0000002712	0.0000003252	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1524	8.486	0.0000002733	299.2	180.6	0.1356	0.188	0.1923	0.15	0.1137	0.06104	8.486	8.157	8.157	9.47	8.157	32.78	10.13	531.9	229.8	0.924	0.0000002733	0.0000003256	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1525	8.486	0.0000002763	300.6	181.5	0.1362	0.1882	0.1924	0.1503	0.1142	0.06158	8.486	7.501	7.501	8.814	8.486	32.45	9.142	533.8	231.8	0.904	0.0000002763	0.000000327	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1526	11.44	0.0000002805	302.8	183.7	0.1368	0.1895	0.1935	0.1512	0.1147	0.06207	11.44	10.46	10.13	11.77	10.78	36.39	10.46	537.8	232.8	0.924	0.0000002805	0.0000003294	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1527	8.486	0.0000002832	303.9	185.1	0.1369	0.1904	0.1943	0.152	0.1152	0.06272	8.486	7.501	7.829	8.814	8.486	33.11	9.47	541.4	234.8	0.9046	0.0000002832	0.0000003339	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1528	9.142	0.0000002854	306.9	186.2	0.1373	0.191	0.1946	0.1525	0.1156	0.06302	9.142	8.157	8.486	9.142	8.486	32.45	10.13	548.3	236.4	0.8872	0.0000002854	0.0000003348	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1529	10.13	0.0000002894	310.3	187.7	0.1377	0.192	0.1958	0.1531	0.1165	0.06357	10.13	9.142	9.47	11.11	9.142	34.09	11.11	549.9	238.4	0.8781	0.0000002894	0.0000003379	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1530	10.46	0.0000002849	312.1	186	0.1373	0.1906	0.1946	0.1524	0.1155	0.06299	10.46	9.47	9.47	11.11	9.47	33.43	10.78	556.1	239	0.8882	0.0000002849	0.0000003332	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1531	8.486	0.0000002814	316.4	184.8	0.1372	0.19	0.1943	0.1518	0.1154	0.06257	8.486	7.829	7.173	8.814	8.157	32.78	9.47	556.1	237.7	0.8859	0.0000002814	0.0000003323	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1532	9.47	0.0000002772	311.2	183.5	0.1368	0.1895	0.1933	0.1515	0.1149	0.06202	9.47	8.486	8.157	9.799	8.814	32.78	10.78	548.3	236.1	0.8892	0.0000002772	0.0000003293	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1533	9.47	0.0000002724	310.9	181.9	0.1359	0.1886	0.1926	0.1506	0.1141	0.06146	9.47	10.46	10.46	10.78	9.142	32.45	10.13	546	234.4	0.8981	0.0000002724	0.0000003261	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1534	8.486	0.0000002685	309.1	180.4	0.136	0.1879	0.1919	0.15	0.1137	0.06117	8.486	7.829	7.173	8.814	8.486	32.12	8.486	544.3	233.5	0.863	0.0000002685	0.0000003212	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1535	8.814	0.0000002647	305.9	179.2	0.1353	0.1873	0.1912	0.1492	0.1133	0.06066	8.814	8.157	7.829	9.142	8.814	32.12	9.799	537.8	231.5	0.8968	0.0000002647	0.0000003184	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1536	9.799	0.0000002609	304.8	177.8	0.135	0.1862	0.1907	0.1487	0.1128	0.06015	9.799	8.814	8.814	10.46	9.142	33.11	11.11	536.5	229.8	0.9027	0.0000002609	0.0000003183	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1537	10.78	0.0000002575	302.2	175.8	0.1345	0.1856	0.1899	0.1481	0.112	0.05968	10.78	10.13	9.799	11.11	10.13	33.11	11.11	531.5	228.5	0.9115	0.0000002575	0.000000316	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1538	10.46	0.0000002534	299.9	174.2	0.1338	0.1846	0.1896	0.1473	0.1115	0.05913	10.46	9.47	9.47	11.11	9.799	33.11	11.11	527.6	227.6	0.9214	0.0000002534	0.0000003126	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1539	10.78	0.0000002495	299.7	172.2	0.1333	0.1838	0.1884	0.1466	0.1107	0.05855	10.78	9.799	9.47	11.11	10.13	32.45	11.11	525.6	224.6	0.9158	0.0000002495	0.0000003086	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1540	8.486	0.0000002445	296.1	170.7	0.1332	0.1829	0.1874	0.1459	0.11	0.05788	8.486	7.829	7.829	9.47	8.157	31.14	9.799	519.7	223	0.924	0.0000002445	0.000000304	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1541	8.814	0.0000002401	292.7	168.8	0.1324	0.1817	0.1865	0.1449	0.1095	0.05719	8.814	7.829	7.501	9.142	8.486	31.46	8.814	515.8	222	0.9165	0.0000002401	0.0000003001	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1542	10.78	0.0000002361	291.1	166.8	0.1319	0.1814	0.1855	0.1439	0.1088	0.05665	10.78	10.13	9.799	11.77	10.46	33.76	11.44	511.5	219.7	0.8685	0.0000002361	0.0000002957	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1543	10.46	0.0000002314	289.2	164.7	0.1313	0.1801	0.1846	0.1433	0.1081	0.05611	10.46	9.142	9.47	10.46	9.47	31.46	11.11	507.9	217.1	0.9069	0.0000002314	0.0000002919	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1544	8.486	0.0000002275	284.8	163.2	0.1309	0.1796	0.1843	0.1426	0.1076	0.05556	8.486	7.829	7.501	9.47	8.157	30.81	10.46	502.4	215.7	0.9345	0.0000002275	0.000000288	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1545	10.46	0.0000002032	279.9	157.4	0.1301	0.1771	0.1816	0.1405	0.1061	0.05356	10.46	9.142	8.814	10.78	9.799	28.84	11.11	495.8	215.1	0.8803	0.0000002032	0.0000002632	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1546	8.486	0.0000001992	279.2	155.5	0.129	0.1763	0.1808	0.1396	0.1056	0.05295	8.486	7.829	7.501	9.47	9.142	30.15	11.44	491.5	209.2	0.8738	0.0000001992	0.0000002609	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1547	11.77	0.0000001959	272.7	153.7	0.1286	0.1751	0.1806	0.1389	0.1047	0.05247	11.77	10.78	10.13	11.77	11.11	28.18	10.13	482.4	207.5	0.8964	0.0000001959	0.0000002563	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1548	11.11	0.000000192	270.4	151.8	0.1281	0.1743	0.1794	0.1383	0.1042	0.05189	11.11	9.799	9.799	11.44	9.142	30.15	10.13	476.1	205.3	0.884	0.000000192	0.0000002531	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1549	8.814	0.000000188	269.2	150	0.1273	0.1733	0.1787	0.1374	0.1037	0.05109	8.814	7.829	7.173	8.814	8.157	26.54	8.486	474.5	203.6	0.8836	0.000000188	0.0000002489	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1550	11.11	0.0000001843	265.9	147.7	0.1268	0.1724	0.1772	0.1364	0.1026	0.0503	11.11	10.13	9.799	11.11	10.78	27.2	9.47	468.3	201.6	0.8633	0.0000001843	0.0000002448	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1551	8.814	0.0000001803	263.7	145.5	0.1263	0.1715	0.1762	0.1356	0.1018	0.04983	8.814	7.501	7.173	9.142	8.814	28.18	9.142	464.3	198.7	0.8774	0.0000001803	0.000000241	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1552	8.814	0.0000001764	260.2	143.2	0.1258	0.1707	0.1756	0.1348	0.101	0.0491	8.814	8.486	8.157	9.47	8.486	25.56	9.47	458.7	198	0.9007	0.0000001764	0.0000002366	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1553	11.11	0.0000001733	257.8	141.4	0.1253	0.1694	0.1746	0.134	0.1005	0.0484	11.11	9.799	8.814	10.13	8.814	25.88	10.78	454.8	195.4	0.8889	0.0000001733	0.0000002336	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1554	9.799	0.0000001695	257.1	139.6	0.1247	0.1684	0.1737	0.1333	0.09984	0.04779	9.799	8.157	8.157	9.47	8.157	23.91	10.78	450.9	192.8	0.8859	0.0000001695	0.0000002297	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1555	8.486	0.0000001656	252.9	137.5	0.1239	0.1677	0.173	0.1327	0.09905	0.04709	8.486	7.501	7.501	8.486	8.157	24.24	8.814	445.6	191.2	0.8945	0.0000001656	0.0000002258	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1556	11.11	0.0000001621	248.5	135.4	0.1233	0.1664	0.1716	0.1316	0.09854	0.04635	11.11	10.13	9.142	10.13	9.142	25.88	10.78	440.1	189.5	0.9191	0.0000001621	0.0000002224	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1557	10.78	0.0000001583	247.2	133.1	0.1229	0.1653	0.1706	0.1306	0.09737	0.04564	10.78	10.13	10.13	11.77	10.46	25.23	11.44	436.4	186.9	0.9161	0.0000001583	0.0000002176	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1558	10.46	0.0000001545	243.2	130.9	0.1219	0.1645	0.1698	0.13	0.09656	0.04486	10.46	9.47	9.47	10.78	9.799	23.91	11.11	430.2	184.9	0.9585	0.0000001545	0.0000002142	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1559	11.11	0.0000001507	239	128.7	0.1212	0.1628	0.1683	0.1289	0.09584	0.0443	11.11	10.13	10.13	11.77	10.46	24.24	11.44	423	182.6	0.8899	0.0000001507	0.0000002103	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1560	11.44	0.0000001472	237	126.3	0.1206	0.1615	0.167	0.1281	0.095	0.04337	11.44	9.799	9.799	11.77	10.78	23.91	11.77	419.4	179.7	0.9276	0.0000001472	0.0000002069	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1561	9.799	0.0000001423	234.1	123.3	0.1192	0.1597	0.1656	0.1268	0.09365	0.0423	9.799	8.486	8.486	9.47	8.157	21.29	9.799	413.5	178	0.9007	0.0000001423	0.000000201	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1562	10.13	0.0000001394	230.2	121.5	0.1184	0.1592	0.1641	0.1256	0.09291	0.04168	10.13	9.142	9.142	11.11	9.799	22.6	10.78	408.2	174.4	0.8945	0.0000001394	0.0000001986	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1563	9.799	0.000000126	225.7	116.1	0.1167	0.1561	0.1616	0.1236	0.09126	0.03974	9.799	8.157	8.157	9.47	8.486	19.32	10.13	399.7	172.5	0.9371	0.000000126	0.000000185	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1564	11.11	0.0000001245	224.3	114.6	0.116	0.1553	0.1603	0.123	0.09026	0.03922	11.11	9.799	9.799	11.77	9.799	19.97	11.44	396.1	166.9	0.8941	0.0000001245	0.000000183	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1565	9.142	0.0000001218	215.4	112.5	0.1152	0.1543	0.1598	0.1219	0.08954	0.03854	9.142	8.157	8.157	10.13	8.486	18.01	9.142	381.7	164.6	0.9214	0.0000001218	0.0000001805	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1566	11.44	0.0000001199	211.4	110.7	0.1144	0.1527	0.1581	0.121	0.08904	0.03791	11.44	10.78	10.13	11.77	10.78	20.3	10.46	378.1	163.9	0.8869	0.0000001199	0.0000001789	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1567	10.46	0.0000001189	211.2	109.2	0.1134	0.1521	0.1571	0.1203	0.08788	0.03738	10.46	9.47	9.47	10.78	9.47	18.99	11.11	373.2	160	0.9135	0.0000001189	0.0000001774	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1568	8.486	0.0000001172	206.9	107.8	0.1127	0.1506	0.1559	0.1193	0.08757	0.03682	8.486	7.829	7.501	9.142	8.486	17.02	8.814	367.9	158	0.9132	0.0000001172	0.0000001755	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1569	9.47	0.0000001162	204.5	105.6	0.1119	0.1496	0.1545	0.1182	0.08615	0.03616	9.47	8.814	9.142	10.46	9.142	17.35	10.78	362.7	155.4	0.8669	0.0000001162	0.0000001744	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1570	9.799	0.0000001152	202	104	0.1111	0.1482	0.1536	0.1175	0.08561	0.0356	9.799	8.486	7.829	9.47	8.814	17.68	13.08	357.7	152.8	0.8662	0.0000001152	0.0000001731	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1571	8.486	0.0000001145	199.5	102.3	0.1105	0.1468	0.1523	0.1165	0.08476	0.03514	8.486	7.829	7.173	8.814	8.814	17.68	10.13	352.2	150.8	0.8735	0.0000001145	0.0000001723	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1572	8.814	0.000000114	196.1	101	0.1096	0.1459	0.1511	0.1158	0.08412	0.03458	8.814	7.501	7.501	8.814	8.157	16.36	8.814	347.6	149.2	0.8961	0.000000114	0.0000001719	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1573	11.77	0.0000001138	192.1	99.96	0.1089	0.1445	0.1496	0.1146	0.08359	0.03421	11.77	10.78	10.78	12.1	11.77	18.66	10.46	340.7	146.6	0.8826	0.0000001138	0.0000001717	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1574	8.814	0.0000001135	189.5	98.58	0.1078	0.1434	0.1485	0.1137	0.08267	0.03369	8.814	7.829	7.173	8.814	8.486	16.69	8.814	335.8	144.6	0.8636	0.0000001135	0.0000001714	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1575	8.486	0.0000001136	186.6	97.1	0.107	0.1421	0.1474	0.1127	0.08156	0.03315	8.486	7.501	7.501	9.142	9.142	18.01	11.77	330.5	142.3	0.8754	0.0000001136	0.0000001717	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1576	11.44	0.0000001137	185.2	95.61	0.1058	0.1406	0.146	0.1114	0.08088	0.03258	11.44	10.13	10.13	11.77	11.11	19.32	11.44	327.2	139.3	0.9155	0.0000001137	0.000000172	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1577	9.47	0.0000001142	180.5	94.62	0.1049	0.1397	0.1448	0.1105	0.07998	0.03218	9.47	8.486	8.486	10.13	9.47	17.35	11.11	320.4	137	0.9161	0.0000001142	0.0000001721	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1578	12.1	0.0000001151	178.3	92.76	0.1036	0.1381	0.1429	0.1094	0.07904	0.03162	12.1	10.78	10.46	12.42	11.44	19.65	10.46	315.4	134.4	0.9509	0.0000001151	0.0000001733	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1579	9.47	0.0000001159	175	91.52	0.1029	0.1367	0.1419	0.1082	0.07832	0.03115	9.47	8.486	8.157	10.13	8.814	16.04	9.47	309.5	132.1	0.9224	0.0000001159	0.0000001739	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1580	8.486	0.0000001173	170.6	90.33	0.1017	0.1358	0.1406	0.1071	0.07733	0.03074	8.486	7.501	7.501	9.142	8.814	17.68	10.46	303	129.2	0.9119	0.0000001173	0.0000001749	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1581	10.78	0.0000001126	167.3	86.88	0.09956	0.1332	0.1378	0.1048	0.07569	0.02948	10.78	10.13	9.47	11.44	10.13	16.69	11.11	296.4	127.5	0.9316	0.0000001126	0.0000001699	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1582	9.47	0.0000001146	163.3	85.71	0.09858	0.1321	0.1367	0.1039	0.07488	0.02908	9.47	8.814	8.814	10.78	9.47	16.04	11.44	292.2	122.3	0.8882	0.0000001146	0.0000001722	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1583	11.44	0.0000001156	157.4	84.96	0.09784	0.1308	0.1359	0.1031	0.0744	0.02884	11.44	10.13	9.799	10.78	10.78	15.71	8.814	279.4	120	0.8938	0.0000001156	0.0000001737	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1584	11.44	0.0000001182	153.5	83.92	0.09676	0.1298	0.1346	0.102	0.07355	0.02856	11.44	10.46	10.46	12.1	11.77	17.68	11.11	274.4	118.4	0.9135	0.0000001182	0.000000176	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1585	8.486	0.0000001207	151.1	82.93	0.09595	0.129	0.1338	0.1014	0.07291	0.02819	8.486	7.501	7.173	8.814	8.814	15.05	8.814	268.5	116.4	0.9184	0.0000001207	0.0000001786	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1586	11.44	0.0000001244	148.6	81.85	0.1015	0.128	0.1325	0.1	0.07225	0.02787	11.44	10.13	9.799	11.77	12.75	17.35	9.47	264.3	114.1	0.8941	0.0000001244	0.0000001823	0.004761	8.51	1413.08	1413.08	1413.08	1413.08
1587	8.486	0.0000001276	145.7	80.97	0.09384	0.1265	0.1316	0.09889	0.07136	0.02751	8.486	7.829	7.501	8.814	10.13	14.72	8.814	260.3	111.8	0.8909	0.0000001276	0.0000001853	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1588	10.78	0.000000132	142.9	79.76	0.09287	0.1255	0.13	0.0978	0.07063	0.02716	10.78	9.799	9.799	11.44	12.42	17.68	11.11	255.1	109.8	0.8941	0.000000132	0.0000001897	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1589	8.486	0.000000135	139.7	79.07	0.09229	0.1245	0.1293	0.0973	0.0701	0.02699	8.486	7.501	7.173	9.142	10.78	15.05	9.799	249.9	107.9	0.8892	0.000000135	0.000000193	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1590	9.142	0.0000001394	137.8	78.04	0.0913	0.1232	0.128	0.09614	0.06932	0.02657	9.142	7.829	7.501	9.142	12.1	15.05	8.814	245.9	106.5	0.9168	0.0000001394	0.0000001976	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1591	11.77	0.0000001428	134.5	77.36	0.09058	0.123	0.1272	0.09527	0.06899	0.02643	11.77	10.78	10.13	12.1	14.72	17.35	9.47	241.7	103.9	0.9398	0.0000001428	0.0000002012	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1592	8.486	0.0000001487	132.4	76.29	0.0894	0.1214	0.1257	0.09418	0.06785	0.02601	8.486	7.829	8.157	9.142	13.74	14.39	9.799	236.7	102.9	0.966	0.0000001487	0.000000207	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1593	10.78	0.0000001536	131	75.47	0.08855	0.1202	0.1245	0.09313	0.06723	0.02581	10.78	9.799	9.47	11.44	17.68	17.35	12.1	232.8	100.3	0.9069	0.0000001536	0.0000002121	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1594	8.814	0.0000001596	127.6	74.43	0.08754	0.1189	0.1232	0.09199	0.06659	0.02545	8.814	8.157	7.501	9.142	16.69	14.72	9.142	229.2	99	0.9506	0.0000001596	0.0000002184	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1595	9.47	0.0000001656	125.6	73.55	0.08657	0.118	0.122	0.09112	0.06581	0.02516	9.47	8.486	7.829	8.814	17.68	14.07	10.13	224.3	97.04	0.9273	0.0000001656	0.0000002239	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1596	8.814	0.0000001725	123.4	72.59	0.08557	0.1165	0.1208	0.08993	0.06497	0.02486	8.814	8.157	9.142	11.44	20.3	14.72	10.78	220.3	94.74	0.9585	0.0000001725	0.0000002309	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1597	11.11	0.0000001787	120	71.79	0.08483	0.1154	0.1197	0.08901	0.06441	0.02453	11.11	9.47	9.47	11.11	23.26	14.72	10.78	215.4	93.43	0.9083	0.0000001787	0.0000002371	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1598	9.799	0.0000001866	118.1	70.63	0.08353	0.1141	0.1177	0.08733	0.06347	0.02412	9.799	8.814	8.814	10.78	25.88	14.39	11.11	211.2	90.8	0.9266	0.0000001866	0.0000002456	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1599	11.11	0.0000001906	115.2	70.01	0.0827	0.113	0.1169	0.0866	0.06289	0.02391	11.11	9.799	9.47	10.78	27.2	13.41	9.142	206.6	88.51	0.8708	0.0000001906	0.0000002496	0.004761	8.018	1413.08	1413.08	1413.08	1413.08
1600	10.78	0.0000001947	113	69.32	0.08191	0.112	0.1158	0.08568	0.06252	0.02362	10.78	9.799	9.799	11.11	29.82	14.72	10.78	201.3	86.87	0.9181	0.0000001947	0.0000002541	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1601	10.13	0.0000001981	111.2	68.53	0.08101	0.111	0.1146	0.08486	0.06197	0.02341	10.13	9.47	9.142	10.46	30.15	13.74	11.44	197.7	85.23	0.859	0.0000001981	0.000000258	0.004761	9.003	1413.08	1413.08	1413.08	1413.08
1602	10.46	0.0000001911	109.3	65.73	0.07897	0.1082	0.1117	0.0824	0.06056	0.02234	10.46	9.799	9.47	11.77	31.79	12.75	11.44	194.8	84.25	0.9	0.0000001911	0.00000025	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1603	8.486	0.0000001929	105.3	65	0.07813	0.1075	0.1108	0.08165	0.06011	0.02209	8.486	7.829	7.501	8.814	31.14	11.44	9.47	191.2	79.65	0.9128	0.0000001929	0.0000002523	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1604	10.78	0.0000001948	101.6	64.46	0.07733	0.1063	0.1097	0.08075	0.05968	0.02189	10.78	9.142	7.829	9.799	31.14	10.13	9.47	182	79	0.8984	0.0000001948	0.0000002542	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1605	10.13	0.0000001964	99.97	63.77	0.07656	0.1051	0.1083	0.07979	0.05892	0.02159	10.13	9.799	9.47	11.44	34.75	12.1	10.78	178.4	77.36	0.8557	0.0000001964	0.0000002566	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1606	10.46	0.0000001975	97.57	62.89	0.07569	0.104	0.1074	0.07913	0.05864	0.0214	10.46	9.799	9.47	11.11	35.07	12.1	10.78	175.1	75.72	0.9509	0.0000001975	0.0000002564	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1607	11.11	0.0000001977	95.8	62.32	0.07503	0.103	0.1063	0.07832	0.05788	0.02117	11.11	10.13	9.47	11.77	37.7	12.75	10.78	171.8	74.08	0.9089	0.0000001977	0.0000002573	0.004761	8.346	1413.08	1413.08	1413.08	1413.08
1608	11.11	0.0000001981	93.53	61.58	0.07411	0.1018	0.1051	0.07724	0.05726	0.0209	11.11	9.47	9.47	11.11	36.39	11.11	11.11	168.5	73.1	0.902	0.0000001981	0.0000002569	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
1609	10.46	0.000000197	91.68	60.75	0.0732	0.1007	0.1038	0.07629	0.05672	0.02065	10.46	9.799	9.799	11.44	35.73	11.44	10.78	165.2	71.46	0.8643	0.000000197	0.0000002567	0.004761	9.167	1413.08	1413.08	1413.08	1413.08
1610	8.486	0.0000001965	90.1	60.3	0.07268	0.09976	0.1028	0.07563	0.05625	0.02043	8.486	7.829	8.157	9.142	34.75	9.47	10.13	161.3	69.49	0.8859	0.0000001965	0.0000002553	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1611	8.814	0.0000001949	88.46	59.75	0.07193	0.09874	0.1019	0.07503	0.0558	0.02029	8.814	8.157	8.157	9.799	35.4	8.814	9.799	158	68.83	0.8892	0.0000001949	0.0000002546	0.004761	7.69	1413.08	1413.08	1413.08	1413.08
1612	8.814	0.0000001938	86.76	59.06	0.07122	0.09788	0.1007	0.07405	0.05538	0.02006	8.814	8.157	7.829	9.142	35.07	9.799	12.1	155.4	67.52	0.8997	0.0000001938	0.0000002527	0.004761	8.674	1413.08	1413.08	1413.08	1413.08
1613	8.157	0.0000001922	85.16	58.53	0.07043	0.09668	0.1	0.07338	0.05486	0.01982	8.157	7.501	7.829	8.814	32.45	8.814	9.47	152.8	65.88	0.9184	0.0000001922	0.0000002512	0.004761	8.182	1413.08	1413.08	1413.08	1413.08
1614	8.814	0.0000001909	83.5	57.92	0.06971	0.0958	0.09889	0.07285	0.05429	0.01964	8.814	7.829	7.501	9.142	33.43	8.486	8.814	149.8	64.9	0.8689	0.0000001909	0.0000002501	0.004761	7.854	1413.08	1413.08	1413.08	1413.08
1615	9.47	0.0000001892	82.06	57.24	0.06897	0.09485	0.09788	0.07173	0.05375	0.01938	9.47	8.486	8.814	10.46	33.43	9.142	10.78	147.2	63.59	0.8899	0.0000001892	0.0000002481	0.004761	8.838	1413.08	1413.08	1413.08	1413.08
