Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
849	11.11	0.00000008659	741	346.3	0.1477	0.1529	0.1438	0.1276	0.1308	0.1322	11.11	9.799	9.799	11.44	10.46	9.799	10.46	752.6	8.165	0.903	0.00000008659	0.0000001701	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
850	8.486	0.00000008635	744.2	345	0.1474	0.1532	0.1432	0.1272	0.1302	0.1317	8.486	7.829	7.501	8.814	8.157	7.501	8.814	753.2	8.821	0.9542	0.00000008635	0.0000001694	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
851	10.13	0.00000008635	742.6	344.3	0.1472	0.1518	0.1424	0.1265	0.1298	0.1314	10.13	9.47	9.47	10.46	8.814	8.486	10.46	752.9	8.165	0.9329	0.00000008635	0.0000001692	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
852	10.78	0.00000008673	736	340.9	0.1455	0.1514	0.1419	0.1262	0.1291	0.1305	10.78	9.799	9.142	10.78	9.799	9.142	9.47	746	8.165	0.9296	0.00000008673	0.000000169	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
853	10.78	0.00000008649	731.4	340.6	0.1452	0.1511	0.1413	0.126	0.1291	0.1303	10.78	9.799	9.47	11.11	9.799	9.47	10.78	741.1	8.165	0.9828	0.00000008649	0.0000001688	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
854	8.486	0.00000008598	726	338.2	0.1447	0.1506	0.141	0.1259	0.1283	0.1296	8.486	7.501	7.501	8.814	8.814	7.829	9.799	736.2	8.165	0.923	0.00000008598	0.0000001682	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
855	9.47	0.00000008566	722.3	337.4	0.1444	0.1502	0.141	0.1256	0.1278	0.1293	9.47	7.829	7.501	9.47	8.814	8.157	9.47	731.9	8.165	0.8744	0.00000008566	0.0000001676	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
856	10.46	0.00000008575	721.2	337.1	0.1434	0.1492	0.1393	0.1245	0.1276	0.1289	10.46	9.47	9.799	10.78	9.142	9.47	10.78	738.5	8.493	0.9224	0.00000008575	0.0000001674	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
857	9.799	0.00000008524	725.7	335.1	0.1427	0.1483	0.1387	0.1239	0.1271	0.1287	9.799	9.142	8.157	9.47	8.814	7.829	9.799	738.8	8.165	0.9457	0.00000008524	0.0000001668	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
858	10.13	0.00000008533	710.5	333.6	0.1421	0.1477	0.138	0.1233	0.1263	0.1278	10.13	9.47	9.142	10.78	9.142	9.142	10.78	719.8	7.838	0.9132	0.00000008533	0.0000001665	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
859	8.814	0.00000008501	710.5	330.3	0.1411	0.1478	0.138	0.1236	0.1258	0.1271	8.814	7.501	7.829	9.47	8.486	7.829	9.142	721.7	7.838	0.9237	0.00000008501	0.000000166	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
860	8.814	0.00000008506	714.9	328	0.1401	0.1471	0.1376	0.1229	0.1253	0.1262	8.814	7.501	7.501	9.142	8.486	8.486	10.13	726.7	7.838	0.8603	0.00000008506	0.0000001658	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
861	10.46	0.00000008501	714	326.3	0.1394	0.1467	0.1369	0.1223	0.1247	0.126	10.46	9.142	9.47	11.11	9.47	9.47	10.78	726.7	7.838	0.9102	0.00000008501	0.0000001656	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
862	8.486	0.00000008465	701.9	326.6	0.1389	0.1452	0.1354	0.1216	0.1248	0.1259	8.486	7.501	7.173	8.814	8.157	7.501	8.814	715.2	8.165	0.9004	0.00000008465	0.0000001648	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
863	10.78	0.00000008455	690.9	325.3	0.1382	0.1446	0.135	0.1207	0.1238	0.1251	10.78	10.13	9.799	12.1	10.78	10.78	10.78	703.1	7.51	0.8895	0.00000008455	0.0000001649	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
864	9.142	0.00000008451	679.5	321.2	0.1366	0.1431	0.1333	0.1194	0.123	0.1239	9.142	8.486	8.814	10.46	8.814	9.47	10.13	689.6	7.838	0.8826	0.00000008451	0.0000001644	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
865	8.814	0.00000008419	671.1	319.5	0.136	0.1424	0.1329	0.1189	0.1221	0.1233	8.814	8.157	7.829	9.142	8.157	8.157	8.486	685	7.838	0.9224	0.00000008419	0.0000001638	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
866	10.78	0.00000008419	662.6	318.2	0.1355	0.1422	0.1329	0.1192	0.1217	0.1228	10.78	9.799	9.142	11.44	10.13	10.13	10.46	670.9	7.51	0.9585	0.00000008419	0.0000001637	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
867	10.46	0.00000008419	660.5	314.3	0.1346	0.1419	0.1324	0.1186	0.1209	0.1219	10.46	9.142	9.142	10.78	9.47	9.142	10.78	669	7.838	0.9089	0.00000008419	0.0000001637	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
868	8.486	0.00000008396	660	313.2	0.1339	0.1412	0.1318	0.118	0.1205	0.1213	8.486	7.173	6.844	8.486	8.157	7.829	9.142	669	7.51	0.8895	0.00000008396	0.0000001632	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
869	10.78	0.00000008378	658.8	313.1	0.1332	0.1405	0.1308	0.1177	0.1203	0.1211	10.78	10.13	9.799	11.44	10.78	10.13	9.799	669	7.51	0.9096	0.00000008378	0.0000001628	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
870	9.47	0.0000000841	651.3	311.7	0.1325	0.1399	0.1305	0.1175	0.1199	0.1206	9.47	8.486	7.501	9.142	8.486	7.829	9.799	664.7	7.51	0.8981	0.0000000841	0.0000001623	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
871	9.142	0.0000000836	640	309.9	0.1321	0.1388	0.1297	0.1163	0.1188	0.1199	9.142	8.157	7.829	9.47	8.157	8.157	8.814	648.6	7.838	0.9637	0.0000000836	0.0000001621	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
872	10.46	0.00000008333	634.6	306.1	0.131	0.1386	0.1293	0.1156	0.1179	0.1188	10.46	9.142	8.814	10.46	9.47	8.814	9.142	646.7	7.51	0.8932	0.00000008333	0.0000001618	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
873	8.486	0.00000008333	631.9	306.2	0.1306	0.1378	0.1286	0.1151	0.1181	0.1186	8.486	7.501	7.501	8.814	7.829	7.173	8.486	646.7	7.51	0.9181	0.00000008333	0.0000001614	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
874	9.799	0.00000008329	638	302.8	0.1298	0.1372	0.1281	0.1142	0.1169	0.1175	9.799	8.814	8.814	10.13	8.814	8.814	10.78	646	7.182	0.9893	0.00000008329	0.0000001616	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
875	8.157	0.00000008311	632	300.4	0.1293	0.1367	0.1275	0.1136	0.1164	0.1171	8.157	7.501	7.501	8.814	8.157	8.157	10.13	644.4	7.182	0.8767	0.00000008311	0.000000161	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
876	10.46	0.00000008324	623.6	298.9	0.1287	0.1359	0.1267	0.1132	0.1157	0.1164	10.46	9.47	9.47	11.11	10.13	10.13	10.78	631.2	7.51	0.9742	0.00000008324	0.0000001607	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
877	9.47	0.00000008293	620.3	296.4	0.1276	0.1351	0.1257	0.1123	0.1148	0.1156	9.47	8.486	8.157	9.799	8.814	8.157	9.47	631.2	7.51	0.9457	0.00000008293	0.0000001607	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
878	8.486	0.00000008288	611.5	294.9	0.1268	0.1343	0.125	0.1117	0.1142	0.1152	8.486	7.173	7.501	8.814	8.486	7.829	9.799	622.1	7.51	0.9371	0.00000008288	0.0000001604	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
879	8.814	0.0000000827	605.8	292.9	0.1261	0.1334	0.1244	0.1111	0.1138	0.1143	8.814	7.829	7.501	9.142	8.157	7.829	9.47	613.9	7.182	0.9243	0.0000000827	0.00000016	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
880	9.799	0.00000008261	600.7	291.7	0.1249	0.1327	0.1234	0.1102	0.1128	0.1133	9.799	8.486	8.157	9.47	8.157	7.829	9.799	609.3	6.854	0.9316	0.00000008261	0.0000001599	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
881	10.13	0.00000008261	585.7	288.9	0.1242	0.1318	0.1225	0.1097	0.1121	0.1124	10.13	9.47	9.47	10.78	8.814	9.142	10.46	602.7	6.854	0.9115	0.00000008261	0.0000001596	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
882	10.78	0.00000008239	573.6	285.5	0.1227	0.1301	0.1205	0.1079	0.1104	0.1114	10.78	9.799	9.142	10.46	9.47	8.486	9.47	583.7	7.182	0.9112	0.00000008239	0.0000001593	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
883	9.47	0.00000008226	571.4	283.8	0.1217	0.1296	0.1197	0.107	0.1099	0.1109	9.47	7.829	8.157	9.142	8.486	7.829	9.142	583.7	7.182	0.9729	0.00000008226	0.0000001589	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
884	9.142	0.00000008212	555.7	280.8	0.1207	0.1286	0.1191	0.1062	0.1089	0.1095	9.142	7.829	7.501	9.142	8.157	8.157	9.47	571.2	7.182	0.8909	0.00000008212	0.0000001589	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
885	8.157	0.00000008217	542.3	280.1	0.1201	0.1277	0.1184	0.106	0.1085	0.1094	8.157	7.501	7.829	9.142	8.486	8.157	9.799	550.2	6.854	0.8951	0.00000008217	0.0000001586	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
886	8.814	0.00000008195	542.9	277.2	0.1199	0.1272	0.1177	0.1053	0.1076	0.1081	8.814	8.157	7.829	9.47	8.157	8.157	9.142	550.2	6.854	0.8984	0.00000008195	0.0000001583	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
887	9.47	0.00000008204	540.7	274.9	0.1184	0.1264	0.1166	0.1041	0.1068	0.1073	9.47	8.157	8.486	10.46	8.814	8.814	10.46	548.3	6.854	0.9237	0.00000008204	0.0000001581	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
888	8.814	0.0000000819	533	271.1	0.1175	0.1255	0.1158	0.1034	0.1058	0.1063	8.814	8.157	8.157	9.47	8.814	8.486	10.46	546.3	6.854	0.9014	0.0000000819	0.0000001577	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
889	9.47	0.00000008173	524.5	271.4	0.1168	0.1246	0.1152	0.103	0.1053	0.1059	9.47	8.486	8.157	10.13	9.142	9.142	10.78	534.2	6.526	0.9355	0.00000008173	0.0000001577	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
890	8.814	0.00000008177	517.2	267.7	0.1158	0.1238	0.1137	0.102	0.1043	0.1048	8.814	7.829	7.829	9.142	8.486	8.157	9.799	526.3	6.526	0.8971	0.00000008177	0.0000001571	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
891	8.814	0.00000008146	510.7	265.3	0.115	0.1232	0.1132	0.1011	0.1034	0.104	8.814	7.829	7.829	9.142	8.157	7.829	9.142	519.7	6.526	0.9696	0.00000008146	0.0000001567	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
892	9.142	0.00000008137	500.4	263.7	0.1142	0.1225	0.1125	0.1005	0.1034	0.1034	9.142	7.501	7.501	9.142	8.157	7.501	8.814	514.5	6.526	0.9211	0.00000008137	0.0000001568	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
893	8.814	0.00000008137	496.3	267	0.1134	0.1213	0.1131	0.1001	0.1067	0.1029	8.814	7.829	7.829	9.47	8.486	8.157	9.47	504	6.198	0.9348	0.00000008137	0.0000001566	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
894	10.46	0.00000008133	496.3	261	0.1128	0.1203	0.1107	0.1009	0.1023	0.1022	10.46	9.799	9.47	11.44	9.799	9.47	9.47	503.7	6.198	0.8905	0.00000008133	0.0000001566	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
895	8.157	0.0000000812	489.3	258.2	0.1114	0.1197	0.1097	0.09772	0.1005	0.1009	8.157	7.173	7.173	8.814	8.157	7.829	9.142	502	6.526	0.9509	0.0000000812	0.000000156	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
896	8.486	0.00000008102	478.2	255	0.1104	0.1184	0.1086	0.0973	0.09941	0.09972	8.486	8.157	7.173	8.486	8.157	7.829	9.142	492.2	6.198	0.8807	0.00000008102	0.0000001558	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
897	8.814	0.00000008089	468.2	253.8	0.1094	0.1172	0.1076	0.09603	0.09874	0.09921	8.814	8.157	7.501	9.47	8.157	8.157	9.142	480.7	6.198	0.9194	0.00000008089	0.0000001556	0.004761	8.018	1413.09	1413.09	1413.09	1413.09
898	10.46	0.0000000891	461.3	249.3	0.1082	0.1164	0.1064	0.09538	0.0973	0.09745	10.46	9.47	9.47	11.11	11.44	9.142	10.78	470.6	6.198	0.9128	0.0000000891	0.000000163	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
899	10.78	0.00000009179	447.7	246.8	0.1072	0.1157	0.1056	0.09418	0.09656	0.09672	10.78	10.13	9.799	11.44	12.1	10.46	10.13	463.3	5.87	0.9358	0.00000009179	0.0000001663	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
900	8.157	0.00000009756	435.9	245	0.1063	0.1149	0.1049	0.09373	0.09587	0.0958	8.157	7.501	7.173	8.814	12.1	7.501	9.142	444	6.198	0.8918	0.00000009756	0.0000001731	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
901	8.157	0.0000001183	434.5	241	0.1038	0.1127	0.1023	0.09123	0.09362	0.09391	8.157	7.173	7.173	8.814	16.04	8.157	9.799	440.1	5.87	0.9234	0.0000001183	0.0000001942	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
902	8.814	0.0000001281	425.6	239.9	0.1033	0.1117	0.1014	0.09054	0.09332	0.09339	8.814	8.157	8.157	9.47	17.68	8.486	11.77	440.1	5.542	0.9234	0.0000001281	0.000000204	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
903	8.486	0.0000001386	415.1	235.7	0.1023	0.1107	0.1005	0.09058	0.09177	0.09185	8.486	7.501	7.173	8.157	18.01	7.501	8.486	421.7	5.87	0.9151	0.0000001386	0.0000002142	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
904	10.13	0.0000001479	407.8	233.6	0.1013	0.1099	0.09972	0.08883	0.09221	0.09116	10.13	9.47	9.47	10.13	20.3	8.157	10.46	421.4	5.87	0.9339	0.0000001479	0.0000002241	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
905	8.814	0.0000001628	400.7	234.3	0.1006	0.1084	0.09866	0.08792	0.09051	0.09079	8.814	7.829	8.157	9.799	22.93	9.47	10.78	408.6	5.542	0.9181	0.0000001628	0.0000002393	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
906	10.13	0.0000001722	395	231.1	0.09941	0.1072	0.09764	0.09148	0.09295	0.08979	10.13	10.13	9.799	10.13	25.56	9.142	10.46	403.7	5.214	0.9148	0.0000001722	0.0000002477	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
907	10.46	0.0000001821	389.1	227.8	0.09819	0.1067	0.09649	0.08646	0.09295	0.0888	10.46	9.47	9.799	10.78	27.52	10.13	10.78	394.1	5.542	0.8912	0.0000001821	0.0000002582	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
908	9.799	0.0000002012	381.9	226.4	0.09745	0.1053	0.09531	0.08513	0.08754	0.08799	9.799	8.486	8.814	9.799	29.17	8.814	10.78	393.8	5.542	0.9394	0.0000002012	0.0000002769	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
909	10.78	0.0000002079	372.2	226.6	0.09633	0.1046	0.09595	0.08449	0.08726	0.08736	10.78	9.799	9.47	11.11	31.79	9.47	9.799	382	5.214	0.901	0.0000002079	0.0000002838	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
910	9.799	0.0000002214	367.2	222.9	0.09572	0.1035	0.09376	0.08379	0.08653	0.0865	9.799	8.814	8.486	10.46	32.12	9.47	11.11	374.8	5.214	0.9066	0.0000002214	0.0000002962	0.004761	9.167	1413.09	1413.09	1413.09	1413.09
911	8.814	0.0000002384	362.5	220.6	0.09459	0.1026	0.09276	0.08263	0.08537	0.08551	8.814	7.829	7.829	8.814	31.79	9.142	9.142	371.5	5.87	0.8948	0.0000002384	0.0000003103	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
912	8.157	0.0000002564	347.4	218.9	0.09391	0.1017	0.09177	0.08156	0.08436	0.08469	8.157	7.501	7.173	8.814	35.07	8.814	8.814	363	5.214	0.9056	0.0000002564	0.0000003238	0.004761	8.51	1413.09	1413.09	1413.09	1413.09
913	8.814	0.0000002707	343	215.9	0.09258	0.1009	0.0913	0.0811	0.08708	0.08376	8.814	7.829	7.829	9.142	36.39	9.47	8.814	352.8	5.214	0.9083	0.0000002707	0.000000335	0.004761	8.346	1413.09	1413.09	1413.09	1413.09
914	10.78	0.0000002922	342.6	212.3	0.09185	0.09972	0.09022	0.07992	0.08237	0.08231	10.78	9.47	9.47	11.11	40	12.1	10.13	352.8	5.214	0.8938	0.0000002922	0.0000003492	0.004761	8.838	1413.09	1413.09	1413.09	1413.09
915	10.78	0.0000003217	333.5	211.8	0.09065	0.09866	0.08897	0.07913	0.08185	0.08178	10.78	9.799	10.13	11.44	42.95	13.41	11.11	344	5.214	0.9086	0.0000003217	0.0000003658	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
916	8.157	0.0000003637	328.1	209.7	0.08954	0.09733	0.08778	0.0776	0.08037	0.08075	8.157	7.501	7.501	9.142	40.98	12.42	10.46	334.8	5.214	0.9552	0.0000003637	0.0000003918	0.004761	10.32	1413.09	1413.09	1413.09	1413.09
917	10.78	0.0000003945	323	206.7	0.08837	0.09626	0.08688	0.07717	0.07973	0.07954	10.78	9.47	9.47	10.46	42.3	13.74	11.11	332.5	4.886	0.9453	0.0000003945	0.000000412	0.004761	10.48	1413.09	1413.09	1413.09	1413.09
918	10.78	0.0000004535	318.5	205.1	0.08764	0.09534	0.08585	0.08208	0.08369	0.07872	10.78	9.47	8.486	10.78	43.61	13.74	15.05	324.3	5.214	0.9299	0.0000004535	0.0000004474	0.004761	11.79	1413.09	1413.09	1413.09	1413.09
919	9.47	0.0000005559	312.6	204.4	0.08677	0.09448	0.085	0.07509	0.07785	0.07832	9.47	7.829	7.829	10.46	43.28	14.72	17.35	322.7	5.214	0.905	0.0000005559	0.0000004891	0.004761	13.43	1413.09	1413.09	1413.09	1413.09
920	10.46	0.0000006636	306.4	201.4	0.08554	0.09362	0.08419	0.07476	0.07736	0.07702	10.46	9.799	9.47	13.41	44.59	16.69	23.91	314.1	4.886	0.9847	0.0000006636	0.0000005547	0.004761	15.57	1413.09	1413.09	1413.09	1413.09
921	8.486	0.000001158	298.7	196.9	0.08336	0.09094	0.08195	0.07274	0.07536	0.07491	8.486	7.829	8.157	13.41	45.25	18.01	38.36	309.5	5.214	0.944	0.000001158	0.0000007803	0.004761	21.64	1413.09	1413.09	1413.09	1413.09
922	18.66	0.000001465	287.6	193.9	0.08227	0.09004	0.08117	0.07159	0.07423	0.07361	18.66	8.157	8.814	14.07	44.92	17.35	45.25	300	4.886	0.9368	0.000001465	0.000001526	0.004761	24.92	1413.09	1413.09	1413.09	1413.09
923	23.59	0.000001808	280.9	193.6	0.08175	0.08897	0.08008	0.07088	0.0737	0.07335	23.59	8.157	10.13	15.38	44.92	18.33	47.55	289.2	4.886	1.006	0.000001808	0.000001895	0.004761	26.89	1413.09	1413.09	1413.09	1413.09
924	31.79	0.000002023	277	189.6	0.08053	0.08813	0.0796	0.07013	0.07248	0.07185	31.79	13.41	14.39	19.32	43.61	18.66	55.1	282.3	4.558	0.9641	0.000002023	0.000002748	0.004761	30.01	1413.09	1413.09	1413.09	1413.09
925	36.06	0.0000023	264.6	188.7	0.07986	0.08701	0.07869	0.06988	0.07233	0.07142	36.06	17.68	16.04	18.99	42.62	17.02	57.07	281	4.886	0.9624	0.0000023	0.000003361	0.004761	32.47	1413.09	1413.09	1413.09	1413.09
926	37.37	0.000002474	259.2	186.8	0.07866	0.08629	0.07807	0.06932	0.07162	0.0706	37.37	21.62	17.02	19.97	39.34	15.71	58.38	274.8	4.886	0.9723	0.000002474	0.000003944	0.004761	34.61	1413.09	1413.09	1413.09	1413.09
927	41.97	0.000002727	264.6	185.4	0.07754	0.08503	0.07708	0.06831	0.07071	0.06949	41.97	29.82	22.93	22.6	39.67	17.68	62.65	275.1	4.558	0.9798	0.000002727	0.000004687	0.004761	36.9	1413.09	1413.09	1413.09	1413.09
928	42.95	0.000002894	256.2	186.7	0.07724	0.08402	0.07596	0.07282	0.06996	0.06913	42.95	33.76	23.91	22.6	35.73	17.68	63.63	262.6	4.23	0.9719	0.000002894	0.000005061	0.004761	38.22	1413.09	1413.09	1413.09	1413.09
929	45.25	0.00000302	251.5	181.4	0.07596	0.08326	0.07533	0.06667	0.06894	0.06788	45.25	39.67	24.9	23.59	33.76	15.05	64.62	259.7	4.558	0.9532	0.00000302	0.000005672	0.004761	38.22	1413.09	1413.09	1413.09	1413.09
930	45.58	0.00000315	238.7	179.1	0.07509	0.08234	0.0744	0.06609	0.06836	0.06723	45.58	42.95	27.2	23.91	30.81	13.41	63.96	252.5	4.558	0.946	0.00000315	0.000005973	0.004761	38.05	1413.09	1413.09	1413.09	1413.09
931	48.53	0.000003133	227	177.4	0.0742	0.08152	0.07367	0.06536	0.06739	0.06646	48.53	47.55	30.48	27.2	28.18	14.39	63.96	234.8	4.23	0.9647	0.000003133	0.000006207	0.004761	39.53	1413.09	1413.09	1413.09	1413.09
932	48.21	0.000003135	222.7	175.7	0.07349	0.08062	0.07291	0.06474	0.06686	0.06573	48.21	50.83	31.79	26.87	27.52	14.07	63.31	229.8	4.23	0.9289	0.000003135	0.000006387	0.004761	38.87	1413.09	1413.09	1413.09	1413.09
933	47.55	0.000003113	219.2	174.2	0.07254	0.07964	0.07208	0.06441	0.06615	0.06518	47.55	51.82	32.45	27.85	24.24	13.08	61.99	225.3	4.23	0.9657	0.000003113	0.000006523	0.004761	38.71	1413.09	1413.09	1413.09	1413.09
934	44.92	0.00000305	214.5	172.1	0.07162	0.07872	0.07119	0.06349	0.06536	0.06451	44.92	53.46	32.45	26.54	20.96	10.78	60.35	221.7	4.558	0.9667	0.00000305	0.000006558	0.004761	38.05	1413.09	1413.09	1413.09	1413.09
935	45.91	0.000002948	210.5	170.5	0.07077	0.07776	0.07043	0.06287	0.06479	0.06392	45.91	53.46	33.43	28.51	20.3	11.44	55.76	217.1	4.23	0.9542	0.000002948	0.000006488	0.004761	36.41	1413.09	1413.09	1413.09	1413.09
936	40.66	0.000002802	205.2	168.4	0.06988	0.07684	0.06957	0.06227	0.06395	0.06332	40.66	51.49	31.46	25.23	17.02	9.47	52.14	212.8	3.902	0.9716	0.000002802	0.000006315	0.004761	34.77	1413.09	1413.09	1413.09	1413.09
937	40.98	0.000002623	200.6	166.4	0.06907	0.07602	0.06886	0.06165	0.06339	0.06267	40.98	51.82	32.45	26.87	17.35	11.11	48.86	208.5	3.902	0.9381	0.000002623	0.000006048	0.004761	32.97	1413.09	1413.09	1413.09	1413.09
938	34.09	0.00000241	196.2	164.4	0.06828	0.07506	0.06823	0.06102	0.06294	0.06217	34.09	46.89	28.84	23.26	13.08	8.157	41.97	203.6	3.902	0.9279	0.00000241	0.000005705	0.004761	30.18	1413.09	1413.09	1413.09	1413.09
939	32.12	0.000002182	192.4	162.6	0.06737	0.07417	0.06729	0.06049	0.06212	0.06158	32.12	43.94	27.85	23.59	12.75	8.157	38.69	199.4	3.902	0.9532	0.000002182	0.000005239	0.004761	28.04	1413.09	1413.09	1413.09	1413.09
940	29.17	0.000001978	187.1	161.2	0.06694	0.0734	0.06667	0.05994	0.06163	0.06109	29.17	41.31	27.2	23.26	12.42	8.814	36.72	194.8	3.902	0.9375	0.000001978	0.000004782	0.004761	41.17	1413.09	1413.09	1413.09	1413.09
941	24.9	0.000001787	183.5	160.4	0.0662	0.07277	0.06625	0.05951	0.06109	0.06066	24.9	36.72	24.24	21.29	10.78	7.829	32.12	190.8	4.23	0.967	0.000001787	0.000004346	0.004761	24.43	1413.09	1413.09	1413.09	1413.09
942	21.94	0.000001554	179.9	158.2	0.06568	0.07219	0.06575	0.05911	0.06068	0.06018	21.94	33.11	22.6	19.32	10.13	8.157	30.15	186.9	3.902	1.008	0.000001554	0.000003773	0.004761	21.8	1413.09	1413.09	1413.09	1413.09
943	20.63	0.000001341	176.4	156.5	0.06508	0.07153	0.06516	0.0585	0.06022	0.0597	20.63	30.48	22.6	19.65	11.77	9.799	28.51	183.3	3.902	0.9	0.000001341	0.000003174	0.004761	19.84	1413.09	1413.09	1413.09	1413.09
944	18.33	0.000001082	173	154.9	0.06446	0.0708	0.06446	0.05786	0.05953	0.05923	18.33	26.21	20.3	18.66	11.77	9.799	26.21	179.3	3.902	0.9716	0.000001082	0.000002507	0.004761	17.05	1413.09	1413.09	1413.09	1413.09
945	16.04	0.0000008935	169	153.5	0.06397	0.07024	0.06405	0.05765	0.05923	0.05895	16.04	20.96	17.35	15.71	8.814	8.157	22.6	175.7	4.23	0.9079	0.0000008935	0.000002028	0.004761	15.9	1413.09	1413.09	1413.09	1413.09
946	10.78	0.0000005889	165.8	151.5	0.06319	0.06929	0.06344	0.05688	0.05848	0.05836	10.78	13.41	12.75	12.42	8.486	7.501	17.35	172.1	4	0.9128	0.0000005889	0.000001152	0.004761	12.12	1413.09	1413.09	1413.09	1413.09
947	8.814	0.0000003574	161.1	149.4	0.06259	0.06856	0.06274	0.05629	0.05792	0.05779	8.814	8.486	10.13	11.44	8.157	7.829	15.05	169.8	3.902	0.9069	0.0000003574	0.0000004619	0.004761	9.987	1413.09	1413.09	1413.09	1413.09
948	10.46	0.0000001791	157.4	147.9	0.06215	0.06793	0.06217	0.05587	0.05737	0.05742	10.46	9.799	9.47	10.78	9.799	9.799	14.72	164.6	3.902	0.8941	0.0000001791	0.0000003375	0.004761	9.003	1413.09	1413.09	1413.09	1413.09
949	10.46	0.0000001474	154.3	143.5	0.06049	0.06591	0.06046	0.05425	0.05569	0.05578	10.46	9.47	9.142	11.11	9.47	9.142	12.1	161	3.673	0.9444	0.0000001474	0.0000003063	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
950	8.814	0.0000001305	147.8	141.7	0.05982	0.0651	0.05982	0.0535	0.05514	0.05516	8.814	7.829	7.501	9.47	8.814	8.486	12.1	158	3.673	0.946	0.0000001305	0.0000002829	0.004761	8.674	1413.09	1413.09	1413.09	1413.09
951	9.142	0.0000001195	142.9	139.9	0.05913	0.06443	0.05897	0.05284	0.05462	0.05451	9.142	7.829	7.501	9.47	9.142	8.157	9.47	148.8	3.673	0.9007	0.0000001195	0.0000002663	0.004761	8.182	1413.09	1413.09	1413.09	1413.09
